Hylak_id,center_long,center_lat,Lake_name,Country,Continent,Lake_type,Lake_area,Depth_avg,Elevation,n_obs,stat_method,intermittency,Tyear_mean,Tyear_mean_open,Tyear_min,Tyear_max,Tyear_CImean_min,Tyear_CImean_max,ice_days,ice_days_min,ice_days_max,ice_start,ice_start_min,ice_start_max,ice_end,ice_end_min,ice_end_max,Tmonth_mean_1,Tmonth_mean_2,Tmonth_mean_3,Tmonth_mean_4,Tmonth_mean_5,Tmonth_mean_6,Tmonth_mean_7,Tmonth_mean_8,Tmonth_mean_9,Tmonth_mean_10,Tmonth_mean_11,Tmonth_mean_12,Tmonth_min_1,Tmonth_min_2,Tmonth_min_3,Tmonth_min_4,Tmonth_min_5,Tmonth_min_6,Tmonth_min_7,Tmonth_min_8,Tmonth_min_9,Tmonth_min_10,Tmonth_min_11,Tmonth_min_12,Tmonth_max_1,Tmonth_max_2,Tmonth_max_3,Tmonth_max_4,Tmonth_max_5,Tmonth_max_6,Tmonth_max_7,Tmonth_max_8,Tmonth_max_9,Tmonth_max_10,Tmonth_max_11,Tmonth_max_12,Tmonth_CImean_min_1,Tmonth_CImean_min_2,Tmonth_CImean_min_3,Tmonth_CImean_min_4,Tmonth_CImean_min_5,Tmonth_CImean_min_6,Tmonth_CImean_min_7,Tmonth_CImean_min_8,Tmonth_CImean_min_9,Tmonth_CImean_min_10,Tmonth_CImean_min_11,Tmonth_CImean_min_12,Tmonth_CImean_max_1,Tmonth_CImean_max_2,Tmonth_CImean_max_3,Tmonth_CImean_max_4,Tmonth_CImean_max_5,Tmonth_CImean_max_6,Tmonth_CImean_max_7,Tmonth_CImean_max_8,Tmonth_CImean_max_9,Tmonth_CImean_max_10,Tmonth_CImean_max_11,Tmonth_CImean_max_12,Tmonth_CIpred_min_1,Tmonth_CIpred_min_2,Tmonth_CIpred_min_3,Tmonth_CIpred_min_4,Tmonth_CIpred_min_5,Tmonth_CIpred_min_6,Tmonth_CIpred_min_7,Tmonth_CIpred_min_8,Tmonth_CIpred_min_9,Tmonth_CIpred_min_10,Tmonth_CIpred_min_11,Tmonth_CIpred_min_12,Tmonth_CIpred_max_1,Tmonth_CIpred_max_2,Tmonth_CIpred_max_3,Tmonth_CIpred_max_4,Tmonth_CIpred_max_5,Tmonth_CIpred_max_6,Tmonth_CIpred_max_7,Tmonth_CIpred_max_8,Tmonth_CIpred_max_9,Tmonth_CIpred_max_10,Tmonth_CIpred_max_11,Tmonth_CIpred_max_12,lswt_ann_avg,lswt_ao_avg,lswt_amj_avg,lswt_jja_avg,lswt_warmest_avg,abs_lat,sq_lswt_ann,sq_lswt_ao,sq_lswt_amj,sq_lswt_jja,sq_lswt_warmest,log_lake_area,log_depth,elevation_km,nearest_temp_1,nearest_temp_2,nearest_temp_3,nearest_temp_4,nearest_temp_5,nearest_temp_6,nearest_temp_7,nearest_temp_8,nearest_temp_9,nearest_temp_10,nearest_temp_11,nearest_temp_12,nearest_tcc_1,nearest_tcc_2,nearest_tcc_3,nearest_tcc_4,nearest_tcc_5,nearest_tcc_6,nearest_tcc_7,nearest_tcc_8,nearest_tcc_9,nearest_tcc_10,nearest_tcc_11,nearest_tcc_12,nearest_rh_1,nearest_rh_2,nearest_rh_3,nearest_rh_4,nearest_rh_5,nearest_rh_6,nearest_rh_7,nearest_rh_8,nearest_rh_9,nearest_rh_10,nearest_rh_11,nearest_rh_12,nearest_ssr_1,nearest_ssr_2,nearest_ssr_3,nearest_ssr_4,nearest_ssr_5,nearest_ssr_6,nearest_ssr_7,nearest_ssr_8,nearest_ssr_9,nearest_ssr_10,nearest_ssr_11,nearest_ssr_12,nearest_u10_1,nearest_u10_2,nearest_u10_3,nearest_u10_4,nearest_u10_5,nearest_u10_6,nearest_u10_7,nearest_u10_8,nearest_u10_9,nearest_u10_10,nearest_u10_11,nearest_u10_12,tas_ann_avg,tas_ao_avg,tas_amj_avg,tas_jja_avg,tas_warmest_month,tcc_ann_avg,rh_ann_avg,ssr_ann_avg,u10_ann_avg
1238,63.05065311,48.10804444,Shalkarteniz,Kazakhstan,Asia,1,784.8900146,0.5,50,87,0.0,1.0,1709.0,2567.0,0.0,4228.0,1573.0,1855.0,122.0,57.0,174.0,316.0,346.0,293.0,72.0,37.0,101.0,0.0,0.0,209.0,1353.0,2612.0,3711.0,4186.0,3909.0,2905.0,1397.0,98.0,0.0,0.0,0.0,0.0,749.0,2001.0,3283.0,4068.0,3525.0,2243.0,584.0,0.0,0.0,0.0,0.0,708.0,1959.0,3197.0,4051.0,4228.0,4176.0,3490.0,2193.0,531.0,0.0,0.0,0.0,92.0,1139.0,2432.0,3547.0,4019.0,3718.0,2674.0,1119.0,19.0,0.0,0.0,0.0,382.0,1568.0,2792.0,3872.0,4352.0,4101.0,3135.0,1673.0,246.0,0.0,0.0,0.0,0.0,252.0,1433.0,2535.0,3009.0,2729.0,1718.0,322.0,0.0,0.0,0.0,254.0,1295.0,2538.0,3790.0,4886.0,5362.0,5090.0,4092.0,2594.0,1019.0,60.0,16.983333333333334,28.675714285714285,25.586666666666666,39.35333333333333,41.86,48.10804444,288.43361111111113,822.2965897959183,654.6775111111111,1548.6848444444443,1752.2595999999999,6.665543599176446,-0.6931471805599453,0.05,-8.851471,-8.830353,-0.97473145,6.7894287,18.00647,24.318176,26.006622,24.417542,17.054749,8.5802,-0.07171631,-4.748352,76.73439,70.49412,59.953568,51.025597,37.664413,34.46094,27.711178,24.036022,34.76342,44.737846,59.25485,74.9748,82.96175,84.62338,77.32158,66.26081,50.40329,44.833763,47.904213,48.88766,54.511295,62.428688,73.86288,78.76318,1674755.6,3102757.0,6614848.0,14594122.0,22135244.0,23699730.0,23043474.0,20286082.0,14635156.0,8689276.0,4644086.5,1730392.1,-0.6861604,-0.4508355,-0.5657754,-0.14111239,-1.1007957,-0.34657016,0.12165356,-0.35433346,-0.21572629,0.829623,0.2751943,0.2695335,8.474713,17.881884,16.371359,24.914114,26.006622,49.650925,64.39687,12070827.0,-0.19710876
1239,93.49202518,47.64412222,Dorgon,Mongolia,Asia,1,370.3500061,6.5999999,1128,208,0.0,0.0,877.0,1463.0,0.0,2146.0,831.0,928.0,146.0,118.0,182.0,315.0,328.0,299.0,95.0,80.0,115.0,0.0,0.0,0.0,355.0,1176.0,1755.0,2065.0,2124.0,1855.0,1058.0,77.0,0.0,0.0,0.0,0.0,0.0,830.0,1519.0,1957.0,2063.0,1576.0,478.0,0.0,0.0,0.0,0.0,0.0,802.0,1468.0,1948.0,2136.0,2146.0,2055.0,1550.0,434.0,0.0,0.0,0.0,0.0,263.0,1093.0,1688.0,2007.0,2073.0,1798.0,955.0,33.0,0.0,0.0,0.0,0.0,475.0,1258.0,1823.0,2121.0,2176.0,1912.0,1161.0,151.0,0.0,0.0,0.0,0.0,17.0,571.0,1241.0,1634.0,1725.0,1419.0,403.0,0.0,0.0,0.0,0.0,76.0,1029.0,1780.0,2271.0,2496.0,2523.0,2291.0,1746.0,538.0,0.0,8.720833333333333,14.84,10.953333333333333,19.813333333333333,21.24,47.64412222,76.05293402777778,220.2256,119.9755111111111,392.56817777777775,451.1375999999999,5.914448520930204,1.8870696338808646,1.128,-16.135712,-11.073242,-0.6158447,7.68396,12.912048,20.316162,23.198181,20.669464,14.462402,5.5838623,-5.6874084,-14.684692,37.196285,36.037926,39.80413,40.020473,43.971825,52.990505,45.745483,43.407566,33.417534,32.306137,40.420273,35.8738,55.205696,49.67805,46.78203,34.203457,33.504246,37.475765,39.153934,44.164032,42.593513,48.69222,57.15886,59.294464,3139793.0,5199783.5,9055132.0,14222380.0,20184750.0,22760350.0,22166008.0,19063470.0,15859989.0,10763316.0,4870018.5,2621629.8,0.3548759,0.29239213,0.42824978,0.8951796,1.3221608,0.9162053,0.90655494,0.61316717,0.3146577,-0.03102455,0.11971271,0.24246985,4.7190986,14.975154,13.63739,21.394602,23.198181,40.09933,45.658855,12492219.0,0.5312168
1240,117.737107,47.83800234,Buir,Mongolia,Asia,1,598.4799805,6.3000002,577,107,0.0,0.0,786.0,1463.0,0.0,2307.0,732.0,843.0,169.0,138.0,199.0,302.0,315.0,290.0,105.0,87.0,123.0,0.0,0.0,0.0,115.0,905.0,1713.0,2204.0,2221.0,1651.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,474.0,1368.0,2028.0,2042.0,1197.0,0.0,0.0,0.0,0.0,0.0,0.0,444.0,1321.0,2011.0,2305.0,2307.0,2023.0,1160.0,0.0,0.0,0.0,0.0,0.0,54.0,779.0,1614.0,2125.0,2144.0,1558.0,453.0,0.0,0.0,0.0,0.0,0.0,206.0,1031.0,1810.0,2282.0,2298.0,1744.0,670.0,0.0,0.0,0.0,0.0,0.0,0.0,377.0,1188.0,1682.0,1700.0,1127.0,175.0,0.0,0.0,0.0,0.0,3.0,542.0,1436.0,2237.0,2725.0,2743.0,2175.0,1080.0,66.0,0.0,7.803333333333334,13.377142857142857,9.11,20.46,22.21,47.83800234,60.89201111111112,178.94795102040817,82.9921,418.6116,493.2841,6.394393074981607,1.8405496651435183,0.577,-18.827133,-15.793854,-5.581543,2.2617798,8.913269,19.38385,22.572815,19.688782,14.06604,4.1798096,-6.177002,-15.792358,46.47505,43.767178,42.315495,47.25142,53.24093,52.17395,55.049854,54.810448,47.095943,38.476894,41.428074,42.341267,65.77826,68.23909,58.983635,52.473854,53.156174,55.962128,62.048985,67.40941,61.310566,59.338223,58.540653,67.72558,2035226.6,3329578.8,5946545.0,10067583.0,16466494.0,21011466.0,19861592.0,16431013.0,13901388.0,10249095.0,4130310.2,1661985.1,2.1418893,2.112723,1.8585829,1.527349,1.5931215,0.042726714,0.194704,0.41784483,0.93539786,1.8988012,2.1596262,2.364437,2.4078712,13.009478,10.186299,20.548483,22.572815,47.03554,60.913876,10424356.0,1.437267
1242,16.78173261,47.8721,Neusiedl,Hungary,Europe,1,141.5099945,2.0999999,110,133,0.0,0.0,1226.0,1226.0,1.0,2389.0,1131.0,1331.0,0.0,0.0,121.0,,,319.0,,,74.0,21.0,227.0,687.0,1254.0,1780.0,2216.0,2376.0,2241.0,1837.0,1239.0,612.0,158.0,1.0,82.0,425.0,982.0,1536.0,2052.0,2346.0,2083.0,1574.0,919.0,352.0,28.0,74.0,409.0,963.0,1519.0,2007.0,2341.0,2389.0,2356.0,2070.0,1554.0,897.0,337.0,0.0,130.0,568.0,1137.0,1664.0,2109.0,2285.0,2156.0,1745.0,1141.0,511.0,63.0,137.0,328.0,805.0,1371.0,1898.0,2323.0,2468.0,2326.0,1929.0,1337.0,713.0,274.0,0.0,0.0,72.0,504.0,1007.0,1518.0,1766.0,1655.0,1249.0,684.0,69.0,0.0,646.0,851.0,1350.0,2005.0,2555.0,2914.0,2986.0,2827.0,2424.0,1794.0,1232.0,783.0,12.206666666666667,18.49,17.5,22.776666666666664,23.76,47.8721,149.00271111111113,341.88009999999997,306.25,518.7765444444443,564.5376000000001,4.9523703470977685,0.7419372971103285,0.11,1.3405762,3.2635803,6.4531555,11.3637085,14.486755,20.459839,22.826172,21.780945,16.94513,11.872131,7.3078003,3.1401367,72.302704,68.52972,58.00798,53.67565,64.447815,51.97473,49.714977,49.157837,55.3152,60.965942,70.97446,69.76065,78.693474,75.72726,69.06445,63.936512,70.39878,63.300694,58.811676,64.09404,70.39205,77.56978,80.38714,81.05737,3158615.5,5512447.5,10295792.0,15229666.0,16034284.0,18860746.0,18412380.0,15683586.0,11305910.0,7049167.5,3993551.0,2856557.8,0.71236485,0.7223925,0.8965275,0.8774426,0.94407773,0.99453896,1.1587543,0.66546166,0.84207654,0.38398826,0.06876615,0.60960895,11.769994,17.104954,15.436768,21.688986,22.826172,60.4023,71.11943,10699393.0,0.7396667
1243,9.464635645,47.58057778,Constance,Switzerland,Europe,1,522.0200195,93.9000015,392,66,0.0,0.0,1237.0,1237.0,289.0,2322.0,1172.0,1303.0,0.0,0.0,55.0,,,6.0,,,60.0,334.0,313.0,500.0,896.0,1425.0,1951.0,2271.0,2247.0,1916.0,1431.0,943.0,557.0,290.0,289.0,370.0,677.0,1153.0,1719.0,2164.0,2124.0,1697.0,1181.0,736.0,417.0,409.0,364.0,664.0,1135.0,1696.0,2153.0,2322.0,2320.0,2112.0,1680.0,1165.0,723.0,241.0,231.0,430.0,836.0,1375.0,1905.0,2226.0,2198.0,1859.0,1365.0,865.0,466.0,428.0,394.0,570.0,955.0,1475.0,1996.0,2315.0,2295.0,1972.0,1498.0,1021.0,648.0,3.0,0.0,129.0,527.0,1057.0,1584.0,1904.0,1880.0,1547.0,1061.0,570.0,182.0,710.0,686.0,871.0,1265.0,1793.0,2318.0,2637.0,2614.0,2284.0,1801.0,1315.0,932.0,12.32,17.338571428571427,14.24,21.563333333333336,22.71,47.58057778,151.7824,300.6260591836734,202.7776,464.97734444444455,515.7441,6.257705938679805,4.542230402188658,0.392,1.1992493,2.0820312,5.2906494,10.077515,12.805908,18.490479,20.544586,19.570618,15.835999,11.552856,6.522064,3.0181885,74.97752,66.98851,59.48984,58.497986,68.73488,61.84913,56.9951,58.784687,59.778084,68.166214,73.19979,66.07516,83.0783,77.866104,74.44912,70.45323,74.98127,71.17195,69.159546,73.79648,77.83498,80.4545,83.117805,83.252945,3589825.8,5625219.5,11075590.0,16248667.0,16696036.0,18742978.0,18597390.0,15927509.0,12201700.0,7747788.5,4686507.5,3506982.2,0.49671772,0.09545246,0.21098536,0.004395485,0.3422066,0.14467388,0.2583738,0.207535,0.024073256,-0.029029807,0.06040981,0.24726799,10.582512,15.553994,13.791301,19.535227,20.544586,64.4614,76.634674,11220517.0,0.17192179
1245,87.2294553,47.23461111,Ulungur,China,Asia,1,854.8900146,8.0,478,195,0.0,0.0,927.0,1532.0,0.0,2265.0,888.0,969.0,144.0,116.0,178.0,320.0,333.0,302.0,98.0,83.0,114.0,0.0,0.0,0.0,294.0,1186.0,1832.0,2172.0,2244.0,1972.0,1198.0,162.0,0.0,0.0,0.0,0.0,0.0,781.0,1571.0,2054.0,2182.0,1693.0,656.0,0.0,0.0,0.0,0.0,0.0,750.0,1538.0,2043.0,2252.0,2265.0,2174.0,1668.0,615.0,0.0,0.0,0.0,0.0,219.0,1114.0,1773.0,2128.0,2207.0,1928.0,1100.0,109.0,0.0,0.0,0.0,0.0,390.0,1257.0,1889.0,2217.0,2281.0,2016.0,1296.0,220.0,0.0,0.0,0.0,0.0,15.0,648.0,1371.0,1816.0,1955.0,1654.0,623.0,0.0,0.0,0.0,0.0,37.0,861.0,1723.0,2294.0,2529.0,2533.0,2290.0,1777.0,577.0,0.0,9.216666666666667,15.56857142857143,11.04,20.826666666666664,22.44,47.23461111,84.94694444444444,242.38041632653065,121.88159999999998,433.75004444444437,503.5536000000001,6.7509728227674595,2.0794415416798357,0.478,-13.546814,-10.852753,-0.17962646,8.943481,17.046875,23.031982,25.77649,24.265076,17.016083,8.427765,-1.0409851,-10.652527,61.95798,60.549362,48.463192,41.17748,40.55557,50.852486,44.842632,37.92484,37.859222,45.573387,58.312664,60.0887,72.653496,77.40599,70.45635,46.640568,44.664547,49.238457,49.190605,50.093376,55.993546,65.1307,68.94157,77.18877,2053328.0,3349456.8,7451615.5,13651801.0,22757294.0,23092614.0,22297158.0,19856650.0,15374420.0,9644479.0,5223271.5,1825840.2,-0.2204166,0.0704913,0.8200805,1.9443564,2.8498585,2.7405255,2.3359175,2.3590999,1.4979671,0.5116513,-0.15388948,-0.4802714,7.3529205,17.786821,16.34078,24.35785,25.77649,49.013123,60.633167,12214827.0,1.1896142
1246,53.13434561,47.2339416,,Kazakhstan,Asia,1,462.6499939,4.3000002,-27,115,0.0,1.0,1463.0,2014.0,0.0,3243.0,1351.0,1583.0,100.0,0.0,163.0,321.0,,290.0,55.0,,87.0,0.0,9.0,664.0,1720.0,2592.0,3154.0,3177.0,2788.0,2091.0,1116.0,142.0,0.0,0.0,0.0,144.0,1231.0,2210.0,2991.0,3048.0,2494.0,1669.0,572.0,0.0,0.0,0.0,111.0,1196.0,2181.0,2919.0,3243.0,3243.0,3035.0,2471.0,1637.0,536.0,0.0,0.0,0.0,462.0,1548.0,2448.0,3029.0,3044.0,2659.0,1939.0,934.0,55.0,0.0,0.0,73.0,871.0,1893.0,2736.0,3279.0,3309.0,2918.0,2243.0,1299.0,276.0,0.0,0.0,0.0,5.0,614.0,1490.0,2054.0,2060.0,1688.0,988.0,143.0,0.0,0.0,287.0,835.0,1777.0,2827.0,3694.0,4254.0,4294.0,3889.0,3194.0,2224.0,1147.0,387.0,14.544166666666667,23.768571428571427,24.886666666666667,30.396666666666665,31.77,47.2339416,211.5327840277778,564.9449877551019,619.3461777777778,923.9573444444443,1009.3329,6.136970815510126,1.4586150692111437,-0.027,-4.960022,-4.120636,3.031372,11.759247,22.122803,27.820862,28.449768,26.606232,18.715698,9.628052,1.7501221,-2.2500916,77.59061,69.29438,59.700596,48.545937,43.892815,32.672028,29.0279,26.801716,38.51691,45.976913,59.229424,75.509224,76.701294,75.038895,65.60303,47.950027,34.58498,29.14987,32.895287,33.2314,43.420544,58.27075,71.58337,75.68486,2437119.2,4484562.0,9930157.0,15168421.0,17442906.0,19255702.0,18967800.0,16540174.0,11754777.0,7783657.0,4516711.0,2592812.2,-1.1091522,-0.7174291,-0.58583057,0.15017284,-0.8531791,0.037281673,0.6322519,-0.13755424,-0.3496431,-0.0642342,-0.983969,-0.2558366,11.546117,20.728952,20.567636,27.62562,28.449768,50.5632,53.676193,10906234.0,-0.35309348
1247,40.81731831,47.12623333,,Russia,Europe,1,204.4700012,3.4000001,7,145,0.0,0.0,1215.0,1377.0,0.0,2554.0,1166.0,1269.0,43.0,0.0,104.0,362.0,,332.0,39.0,,70.0,0.0,69.0,453.0,1046.0,1709.0,2297.0,2534.0,2408.0,1961.0,1295.0,611.0,123.0,0.0,0.0,216.0,741.0,1384.0,2071.0,2479.0,2236.0,1668.0,942.0,333.0,0.0,0.0,202.0,721.0,1362.0,2019.0,2471.0,2554.0,2528.0,2221.0,1645.0,919.0,316.0,0.0,31.0,393.0,978.0,1653.0,2249.0,2495.0,2369.0,1913.0,1221.0,539.0,74.0,14.0,130.0,512.0,1113.0,1764.0,2345.0,2573.0,2446.0,2010.0,1370.0,683.0,189.0,0.0,0.0,110.0,650.0,1321.0,1944.0,2235.0,2104.0,1599.0,836.0,200.0,0.0,310.0,436.0,825.0,1442.0,2097.0,2650.0,2834.0,2711.0,2324.0,1754.0,1025.0,494.0,12.088333333333333,18.92857142857143,16.84,24.13,25.34,47.12623333,146.12780277777776,358.2908163265307,283.5856,582.2569,642.1156,5.320421271323794,1.22377546103388,0.007,-1.09375,-0.051208496,4.657959,10.626648,18.58023,23.571106,25.43695,25.13089,18.460876,10.728394,4.937958,0.51934814,85.39328,77.66895,68.6345,52.70804,51.26059,43.795826,33.84395,27.511618,40.72936,54.53035,71.29982,84.84938,81.94726,78.482346,71.95358,65.793274,59.829407,50.593353,48.62201,42.91805,51.49433,67.465965,75.68906,83.79823,2695589.8,5058694.0,9520324.0,15324391.0,18120538.0,20417180.0,19781746.0,18437642.0,12882773.0,7999262.0,3962623.0,2259771.0,-0.29875046,-0.44743907,-0.2638156,0.36382526,-0.292281,-0.590521,-0.3509909,-1.3343955,-0.944937,-0.9312972,-1.0734626,0.062134955,11.792117,18.933584,17.59266,24.712982,25.43695,57.68547,64.88223,11371712.0,-0.5084942
1248,8.378635645,47.02147778,Luzern,Switzerland,Europe,1,109.7200012,119.8000031,431,115,0.0,0.0,1252.0,1252.0,329.0,2195.0,1183.0,1322.0,0.0,0.0,46.0,,,3.0,,,48.0,356.0,396.0,659.0,1044.0,1456.0,1884.0,2153.0,2136.0,1869.0,1452.0,985.0,580.0,329.0,335.0,497.0,851.0,1252.0,1687.0,2064.0,2038.0,1687.0,1222.0,772.0,430.0,422.0,488.0,839.0,1239.0,1659.0,2055.0,2195.0,2194.0,2029.0,1673.0,1207.0,759.0,276.0,327.0,600.0,974.0,1378.0,1814.0,2088.0,2076.0,1803.0,1391.0,913.0,496.0,436.0,465.0,718.0,1113.0,1533.0,1953.0,2219.0,2196.0,1936.0,1513.0,1057.0,664.0,0.0,15.0,252.0,635.0,975.0,1417.0,1707.0,1746.0,1470.0,1044.0,576.0,168.0,767.0,805.0,1066.0,1452.0,1936.0,2351.0,2599.0,2525.0,2268.0,1860.0,1395.0,991.0,12.475,17.134285714285713,14.613333333333333,20.576666666666664,21.53,47.02147778,155.62562499999999,293.5837469387755,213.54951111111112,423.399211111111,463.5409,4.697931677006332,4.78582371155781,0.431,0.06518555,0.8380127,3.3788147,7.2491455,9.882263,15.561584,17.884766,17.19638,13.846741,10.032654,4.989563,2.0653381,77.04602,70.76303,63.340313,62.102432,72.229294,65.92459,61.55428,63.46087,66.05295,72.108406,75.56637,67.23945,82.212296,76.93566,74.40754,72.250786,78.300125,75.73393,74.676994,77.95258,80.10214,78.92268,82.56415,80.297455,3149787.2,5121049.5,8720870.0,13362680.0,16018683.0,18490228.0,18136088.0,15725950.0,12297092.0,8099763.5,4451746.5,2911749.8,0.15631886,-0.027142921,0.04720141,-0.028436806,0.09313425,0.01846646,0.11308159,0.08741958,0.033130433,-0.016684042,0.025852362,0.029841807,8.582538,13.093362,10.897664,16.88091,17.884766,68.11566,77.86303,10540474.0,0.04434858
1249,6.909935645,46.94257778,Neuchatel,Switzerland,Europe,1,210.2899933,18.7000008,422,123,0.0,0.0,1283.0,1283.0,438.0,2314.0,1211.0,1355.0,0.0,0.0,0.0,,,,,,,473.0,457.0,603.0,922.0,1391.0,1913.0,2248.0,2257.0,1947.0,1469.0,1002.0,658.0,438.0,438.0,501.0,742.0,1141.0,1679.0,2130.0,2148.0,1730.0,1225.0,814.0,539.0,533.0,498.0,731.0,1125.0,1648.0,2118.0,2313.0,2314.0,2138.0,1714.0,1209.0,802.0,393.0,388.0,529.0,835.0,1300.0,1828.0,2176.0,2206.0,1901.0,1411.0,933.0,577.0,552.0,526.0,678.0,1009.0,1482.0,1997.0,2320.0,2308.0,1993.0,1526.0,1071.0,738.0,41.0,28.0,150.0,413.0,828.0,1385.0,1788.0,1935.0,1660.0,1111.0,573.0,227.0,903.0,886.0,1056.0,1432.0,1952.0,2440.0,2709.0,2579.0,2234.0,1826.0,1431.0,1089.0,12.783333333333333,17.352857142857143,14.086666666666668,21.393333333333334,22.57,46.94257778,163.4136111111111,301.1216510204082,198.43417777777782,457.67471111111115,509.4049,5.348487498599848,2.9285235666412888,0.422,1.5449219,2.5531921,5.3587036,9.458008,11.597382,17.373474,19.75061,18.78955,15.326141,11.181976,6.0790405,3.0993958,79.123856,71.31015,62.762493,59.62226,69.69113,62.7001,57.220596,58.716694,61.375237,72.21522,77.37648,72.16707,84.36134,78.66796,75.10612,71.426346,78.87611,74.3071,71.125374,74.590866,78.113205,80.788734,83.656296,84.39485,3826364.0,6790475.5,11174203.0,16034450.0,16785486.0,19014218.0,18890566.0,16392590.0,12251006.0,7948401.0,4789174.0,3457730.8,0.60599685,0.3696477,0.30673277,0.12235442,0.31077608,0.22376245,0.37956747,0.4185996,0.19465011,0.1496877,0.25023314,0.531437,10.176033,14.782449,12.809621,18.637878,19.75061,67.02344,77.951195,11446223.0,0.32195377
1250,87.4359553,46.91851111,Jili,China,Asia,1,165.8099976,20.8999996,479,196,0.0,0.0,1010.0,1603.0,0.0,2347.0,961.0,1059.0,135.0,107.0,170.0,322.0,335.0,305.0,91.0,76.0,109.0,0.0,0.0,0.0,514.0,1423.0,2025.0,2300.0,2311.0,2018.0,1256.0,197.0,0.0,0.0,0.0,0.0,0.0,1034.0,1789.0,2215.0,2231.0,1742.0,721.0,0.0,0.0,0.0,0.0,0.0,1003.0,1755.0,2207.0,2346.0,2347.0,2222.0,1717.0,681.0,0.0,0.0,0.0,0.0,405.0,1336.0,1959.0,2247.0,2262.0,1964.0,1164.0,127.0,0.0,0.0,0.0,1.0,630.0,1510.0,2091.0,2352.0,2360.0,2072.0,1348.0,273.0,0.0,0.0,0.0,0.0,81.0,832.0,1511.0,1880.0,1930.0,1623.0,666.0,0.0,0.0,0.0,0.0,113.0,1131.0,2014.0,2539.0,2720.0,2691.0,2411.0,1847.0,692.0,0.0,10.036666666666667,16.924285714285713,13.206666666666667,22.12,23.11,46.91851111,100.73467777777779,286.4314469387755,174.41604444444445,489.29440000000005,534.0721,5.110842540038883,3.039749139832009,0.479,-13.903931,-11.006714,0.5096741,10.352814,17.323334,22.549988,25.33844,23.81128,16.345581,7.438263,-2.5470886,-11.744659,57.523247,60.086155,49.05391,42.897724,42.290737,51.814335,45.25108,38.6873,38.95604,44.569828,50.641563,51.628853,68.25905,74.20622,65.19628,40.53735,36.888256,42.072407,42.67122,42.231377,47.24757,59.67371,63.461052,70.43006,2268377.8,3606539.0,8119864.0,13976180.0,22296712.0,22874676.0,22201432.0,19758204.0,15291520.0,9696729.0,5265470.5,2008574.5,-0.27847964,-0.116636485,0.2763804,1.1405321,1.7530239,1.7586306,1.4262644,1.4173151,0.8425618,0.34700474,-0.077819996,-0.3659784,7.038915,17.594242,16.742044,23.899902,25.33844,47.783398,54.406216,12280357.0,0.6768999
1251,18.06183261,46.9789,Balaton,Hungary,Europe,1,577.210022,3.3,100,143,0.0,0.0,1289.0,1289.0,28.0,2492.0,1219.0,1364.0,0.0,0.0,95.0,,,336.0,,,65.0,47.0,190.0,639.0,1254.0,1838.0,2295.0,2477.0,2333.0,1935.0,1372.0,759.0,263.0,28.0,67.0,371.0,952.0,1569.0,2109.0,2443.0,2172.0,1687.0,1067.0,488.0,99.0,92.0,356.0,931.0,1549.0,2083.0,2437.0,2492.0,2454.0,2159.0,1668.0,1046.0,472.0,0.0,112.0,552.0,1166.0,1755.0,2224.0,2414.0,2279.0,1872.0,1307.0,689.0,181.0,137.0,269.0,725.0,1341.0,1921.0,2367.0,2540.0,2387.0,1998.0,1437.0,828.0,344.0,0.0,0.0,158.0,712.0,1273.0,1785.0,1997.0,1926.0,1515.0,991.0,307.0,0.0,509.0,650.0,1128.0,1795.0,2403.0,2805.0,2957.0,2740.0,2355.0,1753.0,1211.0,724.0,12.835,19.291428571428572,17.956666666666667,23.683333333333334,24.77,46.9789,164.73722500000002,372.1592163265306,322.4418777777778,560.9002777777778,613.5529,6.358206189881342,1.1939224684724346,0.1,1.03302,3.0387268,6.7935486,12.14978,15.425842,21.384857,23.599854,22.921997,17.822327,12.398956,7.466675,2.9082336,71.28914,68.623314,58.056133,53.37895,62.489178,50.720406,47.239388,45.34942,52.29281,57.56851,70.357635,70.202835,82.21313,81.2788,72.3312,66.674355,72.296646,65.58135,61.279648,64.40806,71.234,79.502556,83.22765,84.15994,3213086.2,5545152.0,11290863.0,16803254.0,17830030.0,20604966.0,20253212.0,17832808.0,12526689.0,8040240.0,4655802.0,3315197.2,0.74341804,0.51596427,0.5303587,0.64039254,0.5183364,0.5717629,0.5256684,0.013722181,0.31708378,0.26931792,-0.14531754,0.78040147,12.245318,17.957659,16.32016,22.635569,23.599854,58.963974,73.68228,11825941.0,0.44009247
